VisionMediaManagementType_GetClip_InputArguments,6054,Variable
VisionMediaManagementType_GetClip_OutputArguments,6055,Variable
CoordinateFrameType,1011,ObjectType
CoordinateFrameType_FrameId,6056,Variable
CoordinateFrameType_Role,6057,Variable
CoordinateFrameType_ParentFrame,6058,Variable
CoordinateFrameType_Transform,6059,Variable
VisionCalibrationType,1012,ObjectType
VisionCalibrationType_CalibrationId,6060,Variable
VisionCalibrationType_PerformedAt,6061,Variable
VisionCalibrationType_Valid,6062,Variable
VisionCalibrationType_ResidualError,6063,Variable
VisionCalibrationType_Method,6064,Variable
IntrinsicCalibrationType,1013,ObjectType
IntrinsicCalibrationType_Intrinsics,6065,Variable
ExtrinsicCalibrationType,1014,ObjectType
ExtrinsicCalibrationType_Mount,6066,Variable
ExtrinsicCalibrationType_SourceFrame,6067,Variable
ExtrinsicCalibrationType_TargetFrame,6068,Variable
ExtrinsicCalibrationType_Transform,6069,Variable
VisionSensorType,1002,ObjectType
VisionSensorType_SensorId,6070,Variable
VisionSensorType_RealityKind,6071,Variable
VisionSensorType_Modality,6072,Variable
VisionSensorType_Manufacturer,6073,Variable
VisionSensorType_Model,6074,Variable
VisionSensorType_SerialNumber,6075,Variable
VisionSensorType_DeviceUri,6076,Variable
VisionSensorType_FrameId,6077,Variable
VisionSensorType_Media,6078,Object
VisionSensorType_Optics,6079,Object
VisionSensorType_Illumination,6080,Object
VisionSensorType_Calibrations,6081,Object
ImageSensorType,1003,ObjectType
ImageSensorType_Width,6082,Variable
ImageSensorType_Height,6083,Variable
ImageSensorType_PixelFormat,6084,Variable
ImageSensorType_ExposureTime,6085,Variable
ImageSensorType_Gain,6086,Variable
ImageSensorType_AcquisitionFrameRate,6087,Variable
ImageSensorType_TriggerMode,6088,Variable
ImageSensorType_TriggerSource,6089,Variable
ImageSensorType_OffsetX,6090,Variable
ImageSensorType_OffsetY,6091,Variable
ImageSensorType_BinningHorizontal,6092,Variable
ImageSensorType_BinningVertical,6093,Variable
ImageSensorType_ReverseX,6094,Variable
ImageSensorType_ReverseY,6095,Variable
ImageSensorType_Intrinsics,6096,Variable
Depth3DSensorType,1004,ObjectType
Depth3DSensorType_MinDepth,6097,Variable
Depth3DSensorType_MaxDepth,6098,Variable
Depth3DSensorType_DepthScale,6099,Variable
Depth3DSensorType_Baseline,6100,Variable
Depth3DSensorType_PointsPerFrame,6101,Variable
IVisionSimulatedType,1030,ObjectType
IVisionSimulatedType_SimulatorUri,6102,Variable
IVisionSimulatedType_StageIdentifier,6103,Variable
IVisionSimulatedType_PrimPath,6104,Variable
IVisionSimulatedType_GroundTruthAvailable,6105,Variable
IVisionSimulatedType_RandomizationSeed,6106,Variable
AiModelType,1015,ObjectType
AiModelType_ModelId,6107,Variable
AiModelType_Name,6108,Variable
AiModelType_Version,6109,Variable
AiModelType_Framework,6110,Variable
AiModelType_Format,6111,Variable
AiModelType_TaskKind,6112,Variable
AiModelType_Digest,6113,Variable
AiModelType_DigestAlgorithm,6114,Variable
AiModelType_ArtifactUri,6115,Variable
AiModelType_ProvenanceUri,6116,Variable
AiModelType_LabelClasses,6117,Variable
AiModelType_Inputs,6118,Variable
AiModelType_Outputs,6119,Variable
AiDatasetType,1016,ObjectType
AiDatasetType_DatasetId,6120,Variable
AiDatasetType_Name,6121,Variable
AiDatasetType_Version,6122,Variable
AiDatasetType_SourceKind,6123,Variable
AiDatasetType_SampleCount,6124,Variable
AiDatasetType_LabelClasses,6125,Variable
AiDatasetType_CreatedAt,6126,Variable
AiDatasetType_ArtifactUri,6127,Variable
AiDatasetType_Digest,6128,Variable
AiDeploymentType,1017,ObjectType
AiDeploymentType_DeploymentId,6129,Variable
AiDeploymentType_InferenceLocation,6130,Variable
AiDeploymentType_AcceleratorKind,6131,Variable
AiDeploymentType_AcceleratorName,6132,Variable
AiDeploymentType_EndpointUri,6133,Variable
AiDeploymentType_LatencyBudget,6134,Variable
AiDeploymentType_BatchSize,6135,Variable
AiDeploymentType_State,6136,Variable
VisionResultType,1020,ObjectType
VisionResultType_ResultId,6137,Variable
VisionResultType_CreationTime,6138,Variable
VisionResultType_Sensor,6139,Variable
VisionResultType_Pipeline,6140,Variable
VisionResultType_ModelVersionUsed,6141,Variable
VisionResultType_Confidence,6142,Variable
VisionResultType_ExplanationUri,6143,Variable
VisionResultType_Frame,6144,Variable
InspectionResultType,1021,ObjectType
InspectionResultType_Evaluation,6145,Variable
InspectionResultType_PartId,6146,Variable
InspectionResultType_RecipeId,6147,Variable
InspectionResultType_Characteristics,6148,Variable
DetectionResultType,1022,ObjectType
DetectionResultType_Detections,6149,Variable
DetectionResultType_FrameId,6150,Variable
SegmentationResultType,1023,ObjectType
SegmentationResultType_LabelClasses,6151,Variable
SegmentationResultType_Mask,6152,Variable
VisionFeedbackType,1024,ObjectType
VisionFeedbackType_OverlayEnabled,6153,Variable
VisionFeedbackType_OverlayStyle,6154,Variable
VisionFeedbackType_OverlayTtl,6155,Variable
VisionFeedbackType_MaxInlineFeedbackImageSize,6156,Variable
VisionFeedbackType_SubmitDetections,6157,Method
VisionFeedbackType_SubmitDetections_InputArguments,6158,Variable
VisionFeedbackType_SubmitInspectionResult,6159,Method
VisionFeedbackType_SubmitInspectionResult_InputArguments,6160,Variable
VisionFeedbackType_SubmitCorrection,6161,Method
VisionFeedbackType_SubmitCorrection_InputArguments,6162,Variable
VisionFeedbackType_SubmitImageReference,6163,Method
VisionFeedbackType_SubmitImageReference_InputArguments,6164,Variable
InferencePipelineType,1018,ObjectType
InferencePipelineType_PipelineId,6165,Variable
InferencePipelineType_Sensor,6166,Variable
InferencePipelineType_Deployment,6167,Variable
InferencePipelineType_State,6168,Variable
InferencePipelineType_Continuous,6169,Variable
InferencePipelineType_Results,6170,Object
InferencePipelineType_Feedback,6171,Object
InferencePipelineType_RunInference,6172,Method
InferencePipelineType_RunInference_InputArguments,6173,Variable
InferencePipelineType_RunInference_OutputArguments,6174,Variable
InferencePipelineType_StartContinuous,6175,Method
InferencePipelineType_Stop,6176,Method
LearningJobType,1019,ObjectType
LearningJobType_JobId,6177,Variable
LearningJobType_State,6178,Variable
LearningJobType_Dataset,6179,Variable
LearningJobType_BaseModel,6180,Variable
LearningJobType_CandidateModel,6181,Variable
LearningJobType_SamplesCollected,6182,Variable
LearningJobType_LastError,6183,Variable
LearningJobType_StartCollection,6184,Method
LearningJobType_StopCollection,6185,Method
LearningJobType_TriggerTraining,6186,Method
LearningJobType_TriggerTraining_OutputArguments,6187,Variable
LearningJobType_PromoteModel,6188,Method
LearningJobType_PromoteModel_InputArguments,6189,Variable
LearningJobType_PromoteModel_OutputArguments,6190,Variable
VisionRootType,1001,ObjectType
VisionRootType_Sensors,6191,Object
VisionRootType_Pipelines,6192,Object
VisionRootType_Models,6193,Object
VisionRootType_Frames,6194,Object
VisionRootType_LearningJobs,6195,Object
Vision,7001,Object
